"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271129.465534677,88343.577302785,"8",7398.4833984375,-4.74807214736938,0.0461182296276093,0.630752086639404,0.288148909807205,0.0976246073842049,402,159,1.00001394748688,30.180944442749,6.17944097518921,35.5827217102051,23.5944137573242,6.88761186599731,36.452579498291
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271083.958755156,88367.7103350358,"8",7345.19921875,-4.89649868011475,0.128560706973076,1.78801500797272,0.0345363616943359,-0.191042304039001,402,159,1.00004196166992,30.1834831237793,6.17905759811401,35.5835151672363,23.5900802612305,6.88792324066162,36.4524536132812
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262582.199167272,78598.8655101408,"1",7179.06640625,-3.56122159957886,0.0350067391991615,0.47461411356926,-0.159262701869011,-0.0315517596900463,-13,159,1.00000596046448,30.1822128295898,6.17165422439575,35.6178550720215,23.7497806549072,6.8503360748291,36.4032936096191
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",262567.112821226,78587.7190462758,"1",7170.27978515625,-3.66385173797607,0.0319397188723087,0.433788001537323,-0.152496293187141,-0.0770504474639893,-13,104,1.00000500679016,30.1826648712158,6.17157459259033,35.6191368103027,23.7513408660889,6.84963035583496,36.4026870727539
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274753.223244889,92681.1287935484,"1",9235.35546875,-9.99646663665771,0.526469171047211,7.2715859413147,-1.71491599082947,-0.905661821365356,-13,48,1.0006320476532,30.2953910827637,6.15721416473389,35.5306282043457,23.7379589080811,6.8987021446228,36.4376373291016
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274760.170298453,92701.1071112893,"1",9232.0712890625,-8.5770206451416,0.45376318693161,6.08780097961426,2.48906707763672,1.0746910572052,819,104,1.00106704235077,30.2961540222168,6.15708875656128,35.5303001403809,23.7371082305908,6.89905261993408,36.4377899169922
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",256757.551650245,74420.5755212446,"1",5559.56884765625,-3.98760223388672,0.00541914580389857,0.0718557089567184,0.0311403293162584,0.0275451093912125,-13,-7,1,30.4816970825195,6.11357116699219,35.5242691040039,23.7307872772217,6.91102075576782,36.2027740478516
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",256777.772604761,74412.9053912794,"1",5577.85302734375,-4.03246116638184,0.00517478305846453,0.0612377300858498,-0.05699348077178,-0.0433704704046249,-13,-7,1.00000095367432,30.480432510376,6.11371088027954,35.523868560791,23.7321681976318,6.91110134124756,36.2018852233887
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270633.748412156,88257.9121258597,"8",6940.7626953125,-6.21780300140381,0.00608627498149872,0.00670604407787323,0.0378608703613281,0.0136920800432563,-13,48,1.00000202655792,30.1918354034424,6.17770719528198,35.5856132507324,23.5556907653809,6.89090394973755,36.4449234008789
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270665.932112437,88274.6957428567,"8",6962.478515625,-6.30637454986572,0.0484324209392071,0.669995307922363,0.133874893188477,0.00410882802680135,-13,48,1.00000500679016,30.1919975280762,6.17768573760986,35.5856552124023,23.5575675964355,6.89074182510376,36.4456405639648
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289080.083748554,133653.832131326,"8",5961.6044921875,-7.59800672531128,0.0278728492558002,0.376168191432953,-0.0102138500660658,-0.0204731002449989,-13,-7,1.00000298023224,30.4061450958252,6.1082649230957,35.5109748840332,23.5652275085449,6.93693447113037,36.1820526123047
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289084.266638692,133629.486725092,"8",5956.2490234375,-7.46003818511963,0.0242707207798958,0.321923702955246,0.0969142913818359,0.046379990875721,-13,-7,1.00000405311584,30.4065933227539,6.10816621780396,35.5109748840332,23.5658531188965,6.93699312210083,36.1815757751465
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282118.973943479,110916.187556409,"1",7177.07275390625,-5.43518543243408,0.0906745195388794,1.24492597579956,0.149484604597092,0.0289741493761539,-13,159,1.00001299381256,30.4359302520752,6.11724901199341,35.5113296508789,23.4659633636475,6.89685487747192,36.1955680847168
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",282080.824475845,110898.22999202,"8",7145.35693359375,-4.85636711120605,0.0597197413444519,0.817543029785156,0.192764297127724,0.0467276982963085,402,159,1.00001001358032,30.435977935791,6.11726570129395,35.5113639831543,23.4632797241211,6.89735889434814,36.1973495483398
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271655.152130312,89056.4158579746,"6",7629.39208984375,-9.65186405181885,0.270551890134811,3.80127310752869,-0.348754912614822,-0.308881610631943,-13,-7,1.00008296966553,30.2034683227539,6.17578268051147,35.5913352966309,23.6217880249023,6.8832221031189,36.4622192382812
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271079.004394495,89508.6854878341,"1",6865.9248046875,-3.28400707244873,0.0362929701805115,0.49439999461174,-0.0606908798217773,0.0362904295325279,402,159,1.00000405311584,30.2475166320801,6.1678900718689,35.6146430969238,23.5516910552979,6.88888835906982,36.4540023803711
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271097.247284164,89491.0565560903,"1",6894.20947265625,-3.19554543495178,0.0361213311553001,0.505697011947632,-0.0195102691650391,-0.0131405498832464,819,215,1.00000095367432,30.2456951141357,6.16827011108398,35.6137619018555,23.5543556213379,6.8886547088623,36.4547119140625
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270992.992200615,89373.0884133143,"1",6838.91455078125,-5.58554124832153,0.114402800798416,1.60881698131561,-0.827154219150543,-0.356153309345245,-13,48,1.00007903575897,30.2429275512695,6.16870880126953,35.6094436645508,23.549388885498,6.88958072662354,36.4527320861816
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271239.235386513,87987.4505753776,"4",7657.6005859375,-11.2569618225098,0.039460301399231,0.517068684101105,-0.22516630589962,0.0202520098537207,-13,-118,1.00001800060272,30.1573123931885,6.18289041519165,35.5776710510254,23.6118583679199,6.8869104385376,36.4470748901367
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271273.894337327,87916.7349842404,"8",7721.59521484375,-9.8447208404541,0.0352143794298172,0.464920908212662,0.252876311540604,0.0837147831916809,402,-7,1.00001096725464,30.1523838043213,6.18355274200439,35.5766944885254,23.6160945892334,6.88674688339233,36.4455490112305
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270822.52964702,87638.5445402081,"1",7385.50439453125,-4.00849771499634,0.113422900438309,1.51855099201202,0.527361929416656,0.177204698324203,819,215,1.00006294250488,30.1492042541504,6.18440103530884,35.5841026306152,23.5861701965332,6.88788414001465,36.4392204284668
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270811.217290731,87680.580766622,"1",7353.935546875,-2.68409156799316,0.222240298986435,2.99662709236145,0.796779572963715,0.123193003237247,819,271,1.00021004676819,30.1520328521729,6.18399000167847,35.5840492248535,23.5841636657715,6.8880786895752,36.4399147033691
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270736.670331932,87664.684350164,"1",7285.14892578125,-2.21715521812439,0.140794306993484,1.94300901889801,0.0125875500962138,-0.101753897964954,819,271,1.00002300739288,30.1533851623535,6.1838321685791,35.5850601196289,23.5787258148193,6.88830184936523,36.4391021728516
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270234.382627521,86306.180394687,"1",7480.2353515625,-4.54637432098389,0.161356300115585,2.18632888793945,-0.407081604003906,-0.0450842007994652,402,159,1.00007498264313,30.0830345153809,6.19472694396973,35.6397895812988,23.569507598877,6.87803363800049,36.401927947998
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270303.374191865,86422.8515223201,"8",7502.6005859375,-6.89617919921875,0.415011495351791,5.81391620635986,0.708370208740234,0.398627609014511,-13,48,1.00007295608521,30.0885028839111,6.19382619857788,35.6298370361328,23.5720596313477,6.87952566146851,36.4056625366211
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270138.5459151,86114.043547747,"8",7463.935546875,-6.62675142288208,0.471966207027435,6.556556224823,0.110876098275185,0.179047897458076,-13,48,1.00003802776337,30.0732936859131,6.19628190994263,35.6576042175293,23.5666160583496,6.87540245056152,36.3955917358398
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270173.578459452,86166.2888539044,"8",7478.22509765625,-5.79452323913574,0.606924176216125,8.44314956665039,-0.35290339589119,-0.599819719791412,-13,104,1.00040602684021,30.075590133667,6.19588899612427,35.6523399353027,23.567943572998,6.87618064880371,36.397274017334
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267933.680816557,85309.7118085021,"8",6145.935546875,-3.76112103462219,0.00319040403701365,0.0408625490963459,-0.0135917700827122,0.00691328290849924,-13,48,1,30.1200580596924,6.19201564788818,35.6278991699219,23.4277725219727,6.89261198043823,36.4220809936523
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268012.134393641,85354.4135386796,"8",6207.2958984375,-3.99753165245056,0.0765755325555801,1.06846797466278,-0.394818305969238,-0.0970274731516838,-13,48,1.00003099441528,30.1183910369873,6.19222736358643,35.6299057006836,23.431282043457,6.89191627502441,36.421329498291
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271649.450085074,91668.5105241643,"4",6541.2236328125,-3.29531311988831,0.0593753792345524,0.79634702205658,0.40439510345459,0.192858099937439,402,104,1.00002694129944,30.3371620178223,6.14818811416626,35.7064781188965,23.4993629455566,6.89044857025146,36.4243202209473
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",271631.402015103,91649.5832151765,"4",6529.5078125,-3.23330163955688,0.0403268709778786,0.525169909000397,0.284956902265549,0.103685602545738,402,159,1.00001502037048,30.3368911743164,6.14824104309082,35.7079200744629,23.4982242584229,6.89034938812256,36.4248085021973
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",270022.922327195,86238.6255691886,"8",7297.1591796875,-2.12919020652771,0.0337123088538647,0.459934800863266,-0.176773101091385,-0.110777102410793,-13,271,1.00000596046448,30.0850067138672,6.19482946395874,35.6500930786133,23.5577354431152,6.87664127349854,36.4000511169434
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",269748.280522445,86297.0350938538,"4",6999.37744140625,-4.51012706756592,0.0611951909959316,0.717293083667755,0.391733199357986,0.0348950810730457,402,104,1.00006103515625,30.0981884002686,6.1932954788208,35.6451988220215,23.5377521514893,6.87856674194336,36.4037742614746
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290696.739055451,139359.247758282,"8",9939.6923828125,-4.02180004119873,0.0526961795985699,0.719744086265564,0.126779600977898,-0.0135328099131584,-13,493,1.00000894069672,30.3330268859863,6.13191270828247,35.6025848388672,23.818244934082,6.86324405670166,36.0462951660156
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290705.54720439,139393.652310085,"8",9964.1904296875,-3.97068333625793,0.0237776208668947,0.335433095693588,-0.0945587232708931,-0.0198360905051231,-13,493,1.00000298023224,30.3329181671143,6.13181686401367,35.6027297973633,23.8190174102783,6.86315774917603,36.0452156066895
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287731.708101505,121298.860388478,"4",7466.56396484375,-3.60002017021179,0.0564969293773174,0.761020302772522,-0.0387153588235378,0.00779350381344557,-13,326,1.00001299381256,30.5096015930176,6.06751441955566,35.5109748840332,23.5818099975586,6.93658924102783,35.9803314208984
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287731.708101505,121298.860388478,"4",7466.56396484375,-3.60002017021179,0.0564969293773174,0.761020302772522,-0.0387153588235378,0.00779350381344557,-13,326,1.00001299381256,30.5096015930176,6.06751441955566,35.5109748840332,23.5818099975586,6.93658924102783,35.9803314208984
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268607.266333134,83548.4322577564,"6",7757.8193359375,-6.57132863998413,0.0311207491904497,0.431469202041626,-0.0733718872070312,0.00525718508288264,-13,48,1.00000202655792,29.9616508483887,6.21562433242798,35.8370056152344,23.4448566436768,6.88749313354492,36.4114799499512
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",268619.611502725,83500.8609349483,"6",7811.96142578125,-6.43221664428711,0.0507605485618114,0.716023683547974,0.0823802873492241,-0.0195975992828608,-13,48,1.00000500679016,29.9576587677002,6.21609354019165,35.8433952331543,23.4443702697754,6.88748788833618,36.4098510742188
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267959.040020061,81638.7436683731,"6",8354.154296875,-8.23905372619629,0.0698465034365654,0.878180980682373,-0.489906311035156,-0.0147794997319579,-13,104,1.00007605552673,29.9122085571289,6.21551561355591,35.8406181335449,23.4682807922363,6.9025182723999,36.3521194458008
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",267994.468271771,81615.6574329373,"6",8399.509765625,-7.63911867141724,0.028833320364356,0.393625885248184,0.141984894871712,0.0639872774481773,402,159,1.00000596046448,29.9092140197754,6.21569299697876,35.8447265625,23.4688587188721,6.9023265838623,36.3481178283691
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263616.672655395,75762.3032237522,"6",9385.4326171875,-9.13923358917236,0.048922561109066,0.629513025283813,0.280548095703125,-0.0513367690145969,-13,-7,1.00003600120544,30.0749664306641,6.17678594589233,35.6022644042969,23.8878116607666,6.90022087097168,36.1851539611816
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",263662.201707183,75739.2526993584,"6",9443.716796875,-9.32937717437744,0.0814763233065605,1.126708984375,-0.0527305603027344,-0.00796149205416441,-13,-7,1.0000079870224,30.0724086761475,6.17692184448242,35.6006317138672,23.8875427246094,6.90187311172485,36.1821250915527
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289987.191629681,139541.670479586,"4",9309.2509765625,-6.38462972640991,0.0670970305800438,0.91446977853775,-0.447854995727539,-0.188800200819969,-13,-7,1.00003004074097,30.3277492523193,6.13206768035889,35.5992126464844,23.7522563934326,6.86525726318359,36.0497589111328
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290025.338091091,139546.359706495,"4",9346.322265625,-6.28171157836914,0.0630769208073616,0.885799884796143,-0.152517303824425,-0.0559889487922192,-13,48,1.00001394748688,30.3277072906494,6.1322226524353,35.6002502441406,23.756814956665,6.86463594436646,36.0514335632324
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289977.823754119,132137.62381442,"6",6919.4111328125,-7.03815412521362,0.0246175099164248,0.29058700799942,0.137428298592567,0.148864597082138,-13,326,1.00001502037048,30.435131072998,6.10219097137451,35.5109748840332,23.6674480438232,6.93072462081909,36.0035972595215
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289878.104753649,139180.870690573,"4",9050.1337890625,-6.07724761962891,0.039450291544199,0.536092400550842,-0.0493698082864285,0.0138558400794864,-13,-7,1.00000298023224,30.3299961090088,6.13187074661255,35.5932464599609,23.7359848022461,6.86882591247559,36.0525894165039
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",289851.751807969,139215.037497888,"8",9034.6318359375,-5.70967769622803,0.0156118702143431,0.206167593598366,-0.0236282292753458,-0.01160185970366,-13,48,1.00000095367432,30.3296756744385,6.1317572593689,35.5929679870605,23.7326908111572,6.86899328231812,36.0512847900391
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285160.89317682,111660.693795497,"5",9471.0888671875,-12.6512603759766,0.0824722573161125,1.14314603805542,0.330509185791016,0.234998300671577,-13,-7,1.00002694129944,30.4275722503662,6.10863733291626,35.5109748840332,23.6796112060547,6.88902282714844,35.9669227600098
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",285161.822893647,111672.885863822,"5",9466.0888671875,-12.7591533660889,0.0415761694312096,0.541423320770264,-0.0434036292135715,-0.0402505211532116,-13,-7,1.00001204013824,30.4277076721191,6.10859394073486,35.5109748840332,23.679084777832,6.88916826248169,35.9662742614746
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287360.264269684,124883.681441979,"6",5802.57958984375,-6.66565084457397,0.117420703172684,1.61745798587799,0.19568820297718,-0.0426302403211594,402,159,1.00004494190216,30.5000438690186,6.06309270858765,35.5109748840332,23.524938583374,6.90610218048096,36.419075012207
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",287361.067840453,124914.706767674,"6",5790.1533203125,-6.28361797332764,0.0374989882111549,0.518407225608826,-0.00926971435546875,0.0123547203838825,402,159,1.00000298023224,30.4998779296875,6.06311798095703,35.5109748840332,23.5248928070068,6.90571737289429,36.4212989807129
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",290497.35193974,136613.654258038,"6",8607.6767578125,-8.39275741577148,0.0145285204052925,0.170101299881935,0.0124664297327399,0.0151533102616668,402,215,1.00000500679016,30.3690052032471,6.12253093719482,35.5339164733887,23.7305927276611,6.90663576126099,35.962776184082
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265985.893295295,78643.6857490214,"10",9336.9609375,-3.39441204071045,0.0238305907696486,0.320612490177155,0.0337896309792995,0.00364040303975344,-13,271,1.00000095367432,29.997241973877,6.18934679031372,35.5187149047852,23.6855049133301,6.9275598526001,36.2627906799316
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",265948.544374215,78645.7208521997,"10",9322.4638671875,-3.57159972190857,0.0283259395509958,0.39089760184288,0.0419778786599636,0.0393716916441917,-13,271,1.00000095367432,29.9988880157471,6.18927383422852,35.5185585021973,23.6861228942871,6.92725229263306,36.2653121948242
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274458.090699352,89874.6101367402,"8",10094.7373046875,-3.31151914596558,0.00881299842149019,0.11889959871769,-0.0404844284057617,-0.0340965986251831,-13,438,1.00000095367432,30.1679725646973,6.17709732055664,35.534740447998,23.8967208862305,6.85336875915527,36.3723564147949
"LUT GRIS","SUBADULT","ABSENCE",0,"REEF VISUAL CENSUS",274486.184209725,89900.2428994142,"8",10109.3818359375,-3.27450799942017,0.0168869998306036,0.211817100644112,0.146805793046951,0.0745300725102425,-13,438,1.00000500679016,30.1685371398926,6.17698001861572,35.5344543457031,23.8985118865967,6.85318422317505,36.3714447021484
